ID,Gender,Temperature,Humidity,Age,Period,ReportedCases,LabConfirmed,ReportedDeaths,ConfirmedDeaths,OutbreakStatus
1169093,Female,21,62,32,July,113,60,56,138,No
1920395,Female,21,62,44,August,178,75,29,94,No
1275858,Female,21,62,26,September,71,78,45,177,No
1382911,Female,21,62,21,October,78,53,7,48,No
1882181,Female,21,62,23,November,119,92,45,68,No
1994880,Female,21,62,24,December,149,47,9,253,No
1724103,Female,21,62,23,January,80,92,35,127,No
1389526,Female,21,62,24,February,68,61,9,46,No
1731270,Female,21,62,32,March,102,42,42,268,No
1082671,Female,21,62,47,April,74,55,9,218,No
1099650,Female,21,62,30,May,83,89,11,146,No
1798389,Female,21,62,21,June,58,75,15,208,No
1111542,Female,21,62,33,July,165,97,24,35,No
1924622,Female,21,62,46,August,95,87,34,16,No
1346987,Female,21,62,47,September,113,65,10,47,No
1693433,Female,21,62,25,October,70,45,34,179,No
1584733,Female,21,62,23,November,177,90,28,69,No
1366278,Female,21,62,24,December,83,89,22,159,No
1986768,Female,21,62,26,January,67,44,41,173,No
1879817,Female,21,62,67,February,158,84,35,88,No
1973002,Female,21,62,23,March,118,55,52,78,No
1171825,Female,21,62,32,April,77,63,35,293,No
1204642,Female,21,62,32,May,78,58,20,49,No
1590819,Female,21,62,46,June,191,71,43,57,No
1282494,Female,21,62,32,July,69,93,34,186,No
1474661,Female,21,62,32,August,83,78,34,29,No
1201660,Female,21,62,23,September,52,89,10,695,No
1967733,Female,21,62,25,October,78,59,37,35,No
1877408,Female,21,62,21,November,137,93,27,34,No
1825844,Female,21,62,21,December,72,38,11,125,No
1651550,Female,21,62,21,January,177,90,56,76,No
1239493,Female,21,62,24,February,143,56,42,29,No
1767640,Female,21,62,58,March,75,91,13,86,No
1363316,Female,21,62,70,April,91,115,31,29,No
1633421,Female,21,62,24,May,78,94,51,39,No
1141552,Female,21,62,33,June,71,66,45,178,No
1092223,Female,21,62,21,July,69,47,12,16,No
1311065,Female,21,62,23,August,86,84,9,17,No
1883058,Female,21,62,30,September,166,92,35,31,No
1951340,Female,21,62,26,October,137,101,26,22,No
1339260,Female,21,62,24,November,163,82,42,30,No
1420984,Female,21,62,23,December,75,52,7,41,No
1858681,Female,21,62,21,January,85,84,37,50,No
1947349,Female,21,62,50,February,115,47,8,33,No
1357994,Female,21,62,32,March,101,89,12,204,No
1835059,Female,21,62,32,April,85,87,27,35,No
1048886,Female,21,62,57,May,111,61,44,630,No
1942079,Female,21,62,55,June,121,67,47,21,No
1239793,Female,21,62,24,July,168,49,9,67,No
1465909,Female,21,62,21,August,75,47,55,551,No
1688106,Female,21,62,35,September,182,83,10,82,No
1902199,Female,21,62,32,October,76,60,36,18,No
1946647,Female,21,62,32,November,97,58,16,282,No
1696448,Female,21,62,21,December,77,53,41,345,No
1507751,Female,21,62,21,January,112,50,23,23,No
1017765,Female,21,62,47,February,132,68,41,214,No
1830774,Female,21,62,23,March,107,86,45,160,No
1346503,Female,21,62,23,April,53,77,7,276,No
1256093,Female,21,62,24,May,135,90,19,27,No
1856417,Female,21,62,45,June,63,101,46,206,No
1974235,Female,21,62,21,July,150,76,51,77,No
1107536,Female,21,62,30,August,54,91,43,87,No
1514465,Female,21,62,25,September,130,87,15,29,No
1660790,Female,21,62,26,October,172,91,10,156,No
1912494,Female,21,62,45,November,77,89,23,96,No
1708022,Female,21,62,24,December,95,89,42,144,No
1838549,Female,21,62,35,January,169,67,29,23,No
1128769,Female,21,62,21,February,82,86,41,29,No
1430459,Female,21,62,24,March,131,81,46,47,No
1123843,Female,21,62,32,April,93,89,11,20,No
1032726,Female,21,62,32,May,107,59,47,66,No
1631084,Female,21,62,62,June,83,89,47,169,No
1860133,Female,21,62,32,July,91,81,34,25,No
1405840,Female,21,62,21,August,133,61,37,47,No
1763801,Female,21,62,21,September,67,100,19,16,No
1191763,Female,21,62,26,October,84,81,31,25,No
1443776,Female,21,62,25,November,76,72,43,265,No
1740338,Female,21,62,21,December,109,50,22,174,No
1505152,Female,21,62,67,January,185,90,30,31,No
1783627,Female,21,62,57,February,111,65,14,19,No
1877397,Female,21,62,23,March,151,78,7,143,No
1037392,Female,21,62,32,April,178,58,9,234,No
1086828,Female,21,62,33,May,54,78,9,359,No
1866044,Female,21,62,54,June,128,66,54,310,No
1981480,Female,21,62,57,July,170,78,36,66,No
1615415,Female,21,62,32,August,80,98,23,35,No
1910485,Female,21,62,31,September,70,85,9,436,No
1983266,Female,21,62,63,October,181,68,14,583,No
1561346,Female,21,62,25,November,76,40,45,143,No
1590207,Female,21,62,32,December,99,81,25,77,No
1574841,Female,21,62,60,January,179,90,44,174,No
1464334,Female,21,62,45,February,95,94,43,40,No
1611930,Female,21,62,60,March,106,83,9,330,No
1050942,Female,21,62,24,April,129,91,11,38,No
1122341,Female,21,62,21,May,104,86,33,76,No
1542090,Female,21,62,33,June,146,65,34,65,No
1021247,Female,21,62,33,July,96,90,38,173,No
1133754,Female,21,62,24,August,138,98,34,86,No
1801229,Female,21,62,45,September,100,57,9,163,No
1572299,Female,21,62,21,October,106,71,49,285,No
1604907,Female,21,62,23,November,103,84,44,96,No
1805422,Female,21,62,42,December,112,39,35,47,No
1849848,Female,21,62,32,January,98,60,34,70,No
1394217,Female,21,62,31,February,103,81,24,77,No
1755180,Female,21,62,23,March,82,67,33,40,No
1822371,Female,21,62,66,April,113,59,45,267,No
1999214,Female,21,62,50,May,112,78,15,541,No
1941924,Female,21,62,23,June,76,81,17,55,No
1139095,Female,21,62,35,July,97,82,33,32,No
1384532,Female,21,62,46,August,92,75,39,265,No
1113017,Female,21,62,26,September,53,70,8,14,No
1020649,Female,21,62,21,October,52,63,22,60,No
1423817,Female,21,62,21,November,138,77,12,78,No
1710665,Female,21,62,32,December,106,67,44,85,No
1629796,Female,21,62,53,January,153,85,14,93,No
1515011,Female,21,62,32,February,127,41,10,159,No
1477605,Female,21,62,23,March,98,78,29,24,No
1783523,Female,21,62,43,April,104,75,35,217,No
1272799,Female,21,62,45,May,55,73,48,362,No
1164979,Female,21,62,21,June,159,78,53,161,No
1993035,Female,21,62,47,July,50,81,53,87,No
1619427,Female,21,62,45,August,149,44,49,304,No
1345055,Female,21,62,62,September,138,49,28,174,No
1335931,Female,21,62,31,October,143,57,54,211,No
1750312,Female,21,62,25,November,158,94,46,18,No
1542919,Female,21,62,32,December,94,76,34,184,No
1831335,Female,21,62,54,January,123,86,54,353,No
1590988,Female,21,62,21,February,86,51,7,260,No
1939816,Female,21,62,32,March,95,92,50,23,No
1820342,Female,21,62,40,April,105,83,45,87,No
1016277,Female,21,62,71,May,56,75,7,30,No
1196329,Female,21,62,34,June,48,81,43,50,No
1191536,Female,21,62,26,July,125,79,8,26,No
1559174,Female,21,62,25,August,76,79,10,173,No
1808145,Female,21,62,21,September,118,63,10,162,No
1154524,Female,21,62,24,October,121,59,34,51,No
1844674,Female,21,62,21,November,109,60,40,87,No
1470516,Female,21,62,21,December,117,95,52,37,No
1715064,Female,21,62,32,January,47,53,40,147,No
1379713,Female,21,62,23,February,74,58,8,41,No
1702696,Female,21,62,71,March,94,93,31,263,No
1620862,Female,21,62,32,April,89,86,41,31,No
1378221,Female,21,62,21,May,121,64,49,35,No
1368351,Female,21,62,21,June,158,81,24,175,No
1249140,Female,21,62,24,July,55,45,17,134,No
1101749,Female,21,62,32,August,111,69,52,27,No
1512508,Female,21,62,44,September,89,68,55,217,No
1197956,Female,21,62,23,October,76,79,25,42,No
1127638,Female,21,62,32,November,155,68,46,160,No
1687643,Female,21,62,24,December,138,47,21,27,No
1442938,Female,21,62,23,January,72,94,32,125,No
1803606,Female,21,62,31,February,55,65,45,59,No
1783935,Female,21,62,32,March,68,48,9,35,No
1325885,Female,21,62,24,April,79,49,31,186,No
1755160,Female,21,62,43,May,70,90,32,86,No
1474270,Female,21,62,25,June,83,91,52,18,No
1683110,Female,21,62,23,July,115,65,57,67,No
1298649,Female,21,62,32,August,57,86,44,34,No
1848323,Female,21,62,57,September,180,53,44,50,No
1968040,Female,21,62,32,October,122,79,24,224,No
1517078,Female,21,62,26,November,113,65,20,20,No
1765561,Female,21,62,32,December,55,81,24,18,No
1908452,Female,21,62,30,January,130,79,37,49,No
1812773,Female,21,62,21,February,122,64,35,140,No
1476975,Female,21,62,21,March,58,90,9,70,No
1612626,Female,21,62,24,April,81,44,41,147,No
1072487,Female,21,62,61,May,65,94,24,712,No
1062055,Female,21,62,21,June,72,51,31,32,No
1871995,Female,21,62,55,July,66,62,13,32,No
1297007,Female,21,62,69,August,127,80,15,74,No
1113323,Female,21,62,39,September,148,81,15,87,No
1952868,Female,21,62,32,October,176,85,42,23,No
1126855,Female,21,62,32,November,156,83,24,50,No
1008962,Female,21,62,21,December,119,59,23,458,No
1805226,Female,21,62,23,January,163,53,32,75,No
1731764,Female,21,62,35,February,175,87,14,285,No
1032598,Female,21,62,21,March,115,61,21,84,No
1964575,Female,21,62,25,April,126,67,9,41,No
1007258,Female,21,62,21,May,101,69,16,86,No
1037150,Female,21,62,32,June,91,66,23,362,No
1393217,Female,21,62,32,July,135,50,18,48,No
1693370,Female,21,62,32,August,79,50,29,67,No
1318475,Female,21,62,21,September,90,98,46,215,No
1801288,Female,21,62,40,October,143,99,22,188,No
1290647,Female,21,62,23,November,94,80,15,65,No
1689088,Female,21,62,25,December,127,92,10,19,No
1205308,Female,21,62,23,January,59,74,24,260,No
1548667,Female,21,62,21,February,152,95,9,76,No
1864730,Female,21,62,25,March,94,82,31,241,No
1959849,Female,21,62,32,April,54,57,33,138,No
1981005,Female,21,62,26,May,74,48,46,61,No
1266648,Female,21,62,26,June,140,82,45,137,No
1165265,Female,21,62,46,July,169,61,13,442,No
1004819,Female,21,62,45,August,97,94,41,529,No
1529570,Female,21,62,32,September,153,82,32,137,No
1777929,Female,21,62,24,October,56,83,23,18,No
1915295,Female,21,62,34,November,50,91,42,289,No
1985888,Female,21,62,25,December,89,87,44,43,No
1789026,Female,21,62,66,January,63,64,40,228,No
1217646,Female,21,62,21,February,74,81,35,174,No
1830787,Female,21,62,24,March,48,50,21,204,No
1788195,Female,21,62,24,April,90,78,32,25,No
1387898,Female,21,62,25,May,74,60,45,151,No
1317006,Female,21,62,45,June,88,91,23,424,No
1378826,Female,21,62,25,July,80,51,44,180,No
1400893,Female,21,62,61,August,68,63,39,75,No
1071730,Female,21,62,23,September,67,61,46,170,No
1449665,Female,21,62,21,October,105,72,35,61,No
1075132,Female,21,62,21,November,106,56,54,41,No
1626711,Female,21,62,32,December,70,92,42,16,No
1890102,Female,21,62,21,January,100,90,41,65,No
1058144,Female,21,62,23,February,106,49,43,169,No
1818432,Female,21,62,32,March,162,86,7,25,No
1787081,Female,21,62,23,April,116,92,12,75,No
1754794,Female,21,62,46,May,88,77,14,508,No
1206772,Female,21,62,47,June,55,64,12,189,No
1712870,Female,21,62,44,July,79,63,27,29,No
1527893,Female,21,62,26,August,141,62,9,17,No
1893089,Female,21,62,21,September,133,61,42,32,No
1986776,Female,21,62,32,October,152,84,32,156,No
1230925,Female,21,62,43,November,157,85,16,225,No
1039432,Female,21,62,23,December,123,78,45,305,No
1674436,Female,21,62,33,January,95,91,23,61,No
1773357,Female,21,62,52,February,120,64,22,191,No
1211172,Female,21,62,41,March,119,64,12,194,No
1012777,Female,21,62,24,April,73,51,11,213,No
1340366,Female,21,62,26,May,124,89,57,32,No
1863757,Female,21,62,47,June,143,74,12,220,No
1664701,Female,21,62,23,July,69,56,9,162,No
1288372,Female,21,62,47,August,83,67,29,59,No
1214189,Female,21,62,34,September,90,80,39,133,No
1175926,Female,21,62,25,October,144,52,22,265,No
1342428,Female,21,62,21,November,80,87,7,31,No
1835446,Female,21,62,32,December,84,45,9,342,No
1236589,Female,21,62,32,January,148,51,33,15,No
1506898,Female,21,62,21,February,119,55,43,178,No
1759953,Female,21,62,32,March,84,50,34,125,No
1256088,Female,21,62,45,April,102,52,56,158,No
1510710,Female,21,62,32,May,116,81,35,43,No
1628363,Female,21,62,32,June,138,82,9,57,No
1203785,Female,21,62,26,July,145,57,33,129,No
1619388,Female,21,62,32,August,119,55,10,147,No
1592398,Female,21,62,23,September,119,86,36,80,No
1905797,Female,21,62,32,October,149,59,9,43,No
1681798,Female,21,62,21,November,79,45,36,155,No
1338659,Female,21,62,25,December,127,64,25,612,No
1728617,Female,21,62,21,January,116,88,39,252,No
1106637,Female,21,62,25,February,123,106,10,127,No
1758177,Female,21,62,23,March,152,84,47,157,No
1199691,Female,21,62,21,April,179,80,49,71,No
1088166,Female,21,62,21,May,99,87,44,96,No
1693142,Female,21,62,21,June,184,82,12,44,No
1220041,Female,21,62,44,July,118,88,45,86,No
1419536,Female,21,62,32,August,48,95,40,48,No
1765632,Female,21,62,21,September,117,54,16,202,No
1276011,Female,21,62,21,October,107,57,24,233,No
1160419,Female,21,62,44,November,170,76,27,149,No
1128412,Female,21,62,35,December,90,80,7,48,No
1118663,Female,21,62,25,January,58,63,11,63,No
1198346,Female,21,62,23,February,117,41,36,163,No
1616003,Female,21,62,23,March,80,82,33,78,No
1751791,Female,21,62,24,April,130,81,8,258,No
1150440,Female,21,62,32,May,117,48,33,403,No
1218861,Female,21,62,25,June,86,93,31,43,No
1337552,Female,21,62,21,July,114,50,35,183,No
1634764,Female,21,62,32,August,132,91,7,16,No
1834431,Female,21,62,44,September,81,67,43,160,No
1016056,Female,21,62,21,October,98,66,57,149,No
1414861,Female,21,62,21,November,144,67,33,192,No
1516937,Female,21,62,23,December,92,41,7,49,No
1177084,Female,21,62,23,January,80,85,46,140,No
1462687,Female,21,62,23,February,85,79,52,242,No
1894360,Female,21,62,21,March,117,80,21,478,No
1265311,Female,21,62,23,April,125,80,10,30,No
1039531,Female,21,62,21,May,105,82,57,59,No
1565621,Female,21,62,25,June,45,88,31,16,No
1627185,Female,21,62,21,July,122,79,22,16,No
1724667,Female,21,62,23,August,97,57,53,213,No
1189297,Female,21,62,35,September,116,78,46,225,No
1685932,Female,21,62,21,October,153,60,35,41,No
1812152,Female,21,62,21,November,82,74,36,174,No
1886518,Female,21,62,57,December,158,60,17,32,No
1402380,Female,21,62,21,January,99,79,56,217,No
1111564,Female,21,62,43,February,74,83,50,36,No
1539579,Female,21,62,21,March,76,50,33,14,No
1472152,Female,21,62,32,April,146,51,22,27,No
1368936,Female,21,62,26,May,83,79,24,174,No
1094053,Female,21,62,23,June,74,82,7,133,No
1990869,Female,21,62,23,July,97,81,36,41,No
1012441,Female,21,62,57,August,153,59,25,50,No
1262731,Female,21,62,21,September,146,80,32,233,No
1207793,Female,21,62,21,October,127,59,25,360,No
1128824,Female,21,62,52,November,73,44,29,208,No
1306455,Female,21,62,23,December,81,96,25,163,No
1396788,Female,21,62,45,January,103,60,39,200,No
1563113,Female,21,62,21,February,113,84,34,475,No
1243574,Female,21,62,21,March,101,86,35,48,No
1322573,Female,21,62,44,April,172,67,33,59,No
1051471,Female,21,62,32,May,75,82,11,130,No
1242906,Female,21,62,34,June,149,90,15,45,No
1103135,Female,21,62,23,July,69,61,44,19,No
1086263,Female,21,62,24,August,160,67,50,166,No
1166486,Female,21,62,38,September,121,69,23,150,No
1304756,Female,21,62,25,October,137,40,27,77,No
1934410,Female,21,62,32,November,119,76,35,475,No
1109515,Female,21,62,53,December,153,90,43,73,No
1251543,Female,21,62,45,January,118,82,34,81,No
1673001,Female,21,62,35,February,104,55,55,76,No
1875390,Female,21,62,21,March,157,62,43,76,No
1407053,Female,21,62,23,April,104,81,15,670,No
1088790,Female,21,62,24,May,81,52,32,75,No
1662847,Female,21,62,21,June,77,40,34,478,No
1605959,Female,21,62,26,July,146,52,31,28,No
1056593,Female,21,62,21,August,126,84,25,81,No
1425974,Female,21,62,33,September,116,86,11,261,No
1065627,Female,21,62,23,October,123,74,7,52,No
1643103,Female,21,62,21,November,56,93,38,83,No
1015156,Female,21,62,23,December,85,53,47,316,No
1220134,Female,21,62,21,January,75,62,8,38,No
1093576,Female,21,62,34,February,104,78,11,130,No
1719483,Female,21,62,23,March,75,64,11,18,No
1356083,Female,21,62,58,April,120,49,45,176,No
1942350,Female,21,62,46,May,179,48,24,72,No
1518662,Female,21,62,23,June,80,91,19,49,No
1972189,Female,21,62,57,July,170,51,32,520,No
1456454,Female,21,62,21,August,120,57,42,173,No
1789115,Female,21,62,25,September,44,81,36,141,No
1743165,Female,21,62,21,October,136,48,51,66,No
1653303,Female,21,62,24,November,76,54,10,45,No
1913425,Female,21,62,36,December,126,63,21,48,No
1229732,Female,21,62,32,January,88,52,10,20,No
1791340,Female,21,62,23,February,118,49,13,167,No
1244939,Female,21,62,23,March,91,39,52,165,No
1536686,Female,21,62,23,April,90,59,11,14,No
1308092,Female,21,62,23,May,119,97,23,41,No
1251677,Female,21,62,32,June,164,87,9,16,No
1213843,Female,21,62,21,July,169,61,52,46,No
1733291,Female,21,62,55,August,106,65,12,69,No
1522878,Female,21,62,47,September,94,94,7,155,No
1745120,Female,21,62,24,October,79,85,34,312,No
1111661,Female,21,62,32,November,91,82,9,32,No
1891860,Female,21,62,25,December,77,55,17,25,No
1882553,Female,21,62,26,January,98,38,11,45,No
1334197,Female,21,62,24,February,110,97,10,160,No
1033635,Female,21,62,23,March,134,53,8,141,No
1963772,Female,21,62,36,April,118,56,42,15,No
1263010,Female,21,62,25,May,145,70,24,125,No
1993478,Female,21,62,43,June,100,68,49,78,No
1520212,Female,21,62,21,July,100,63,52,348,No
1966503,Female,21,62,66,August,90,91,31,68,No
1575612,Female,21,62,25,September,149,45,11,57,No
1614763,Female,21,62,25,October,110,60,42,87,No
1983147,Female,21,62,32,November,45,90,25,25,No
1509645,Female,21,62,21,December,150,79,39,58,No
1006244,Female,21,62,47,January,173,87,41,162,No
1688610,Female,21,62,23,February,125,48,38,200,No
1349943,Female,21,62,42,March,134,80,46,157,No
1277810,Female,21,62,40,April,147,41,43,70,No
1655263,Female,21,62,26,May,83,87,10,24,No
1311696,Female,21,62,53,June,141,55,34,126,No
1890537,Female,21,62,23,July,141,63,10,55,No
1538449,Female,21,62,32,August,102,76,10,140,No
1955181,Female,21,62,32,September,129,80,38,47,No
1265988,Female,21,62,32,October,140,94,32,23,No
1165044,Female,21,62,21,November,147,51,15,170,No
1882613,Female,21,62,41,December,129,67,22,373,No
1049306,Female,21,62,44,January,107,80,25,214,No
1613086,Female,21,62,33,February,173,82,47,200,No
1835487,Female,21,62,44,March,185,77,41,199,No
1996968,Female,21,62,23,April,119,82,20,136,No
1111399,Female,21,62,32,May,69,94,43,23,No
1661189,Female,21,62,21,June,162,96,44,20,No
1885323,Female,21,62,23,July,81,53,44,76,No
1890085,Female,21,62,24,August,48,84,33,17,No
1653543,Female,21,62,32,September,150,81,35,33,No
1614511,Female,21,62,26,October,72,53,42,16,No
1180228,Female,21,62,62,November,102,93,56,238,No
1679929,Female,21,62,32,December,118,50,10,42,No
1396972,Female,21,62,32,January,115,101,41,139,No
1621601,Female,21,62,61,February,140,63,24,246,No
1374409,Female,21,62,23,March,50,76,43,14,No
1389479,Female,21,62,21,April,86,90,26,177,No
1197084,Female,21,62,25,May,127,73,29,488,No
1840397,Female,21,62,21,June,135,80,11,311,No
1264004,Female,21,62,21,July,138,59,51,445,No
1859848,Female,21,62,43,August,99,90,51,241,No
1318726,Female,21,62,24,September,96,61,11,130,No
1475564,Female,21,62,32,October,79,51,10,51,No
1059325,Female,21,62,54,November,140,61,31,27,No
1727601,Female,21,62,41,December,132,100,36,165,No
1622702,Female,21,62,23,January,127,57,42,28,No
1149228,Female,21,62,35,February,88,90,7,169,No
1690446,Female,21,62,32,March,126,55,29,73,No
1377920,Female,21,62,25,April,52,84,36,132,No
1504891,Female,21,62,21,May,105,50,36,238,No
1053994,Female,21,62,25,June,105,86,12,240,No
1188606,Female,21,62,21,July,90,83,42,447,No
1954564,Female,21,62,21,August,71,80,24,236,No
1091075,Female,21,62,25,September,78,116,35,39,No
